t,x,y,rhf
1.529140625000000309e-01,2.939999999999999905e-03,2.375000000000000266e-04,8.659999999999999920e-01
1.529687500000000144e-01,2.939999999999999905e-03,2.900000000000000017e-04,8.659999999999999920e-01
1.530234375000000258e-01,2.939999999999999905e-03,3.425000000000000310e-04,8.659999999999999920e-01
1.530781250000000371e-01,2.939999999999999905e-03,3.950000000000000061e-04,8.659999999999999920e-01
1.531328125000000207e-01,2.939999999999999905e-03,4.474999999999999811e-04,9.196738076580847077e-01
1.531875000000000320e-01,2.939999999999999905e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.532421875000000155e-01,2.939999999999999905e-03,5.525000000000000397e-04,1.034000000000000030e+00
1.532968750000000269e-01,2.939999999999999905e-03,6.050000000000000690e-04,1.034000000000000030e+00
1.533515625000000382e-01,2.939999999999999905e-03,6.574999999999999898e-04,1.034000000000000030e+00
1.534062500000000218e-01,2.939999999999999905e-03,7.100000000000000191e-04,1.034000000000000030e+00
1.534609375000000331e-01,2.939999999999999905e-03,7.625000000000000484e-04,1.034000000000000030e+00
1.535156250000000167e-01,2.939999999999999905e-03,8.149999999999999693e-04,1.034000000000000030e+00
1.535703125000000280e-01,2.939999999999999905e-03,8.674999999999999985e-04,1.034000000000000030e+00
1.536250000000000115e-01,2.939999999999999905e-03,9.200000000000000278e-04,1.034000000000000030e+00
1.586250000000000160e-01,3.049999999999999760e-03,9.200000000000000278e-04,8.659999999999999920e-01
1.586796875000000273e-01,3.049999999999999760e-03,8.674999999999999985e-04,8.659999999999999920e-01
1.587343750000000109e-01,3.049999999999999760e-03,8.149999999999999693e-04,8.659999999999999920e-01
1.587890625000000222e-01,3.049999999999999760e-03,7.625000000000000484e-04,8.659999999999999920e-01
1.588437500000000058e-01,3.049999999999999760e-03,7.100000000000000191e-04,8.659999999999999920e-01
1.588984375000000171e-01,3.049999999999999760e-03,6.574999999999999898e-04,8.659999999999999920e-01
1.589531250000000284e-01,3.049999999999999760e-03,6.050000000000000690e-04,8.659999999999999920e-01
1.590078125000000120e-01,3.049999999999999760e-03,5.525000000000000397e-04,9.196738076580847077e-01
1.590625000000000233e-01,3.049999999999999760e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.591171875000000069e-01,3.049999999999999760e-03,4.474999999999999811e-04,1.034000000000000030e+00
1.591718750000000182e-01,3.049999999999999760e-03,3.949999999999999518e-04,1.034000000000000030e+00
1.592265625000000295e-01,3.049999999999999760e-03,3.425000000000000310e-04,1.034000000000000030e+00
1.592812500000000131e-01,3.049999999999999760e-03,2.900000000000000017e-04,1.034000000000000030e+00
1.593359375000000244e-01,3.049999999999999760e-03,2.374999999999999724e-04,1.034000000000000030e+00
1.593906250000000080e-01,3.049999999999999760e-03,1.850000000000000516e-04,1.034000000000000030e+00
1.594453125000000193e-01,3.049999999999999760e-03,1.325000000000000223e-04,1.034000000000000030e+00
1.595000000000000029e-01,3.049999999999999760e-03,8.000000000000000654e-05,1.034000000000000030e+00
1.645000000000000073e-01,3.160000000000000048e-03,8.000000000000000654e-05,8.659999999999999920e-01
1.645546875000000187e-01,3.160000000000000048e-03,1.325000000000000223e-04,8.659999999999999920e-01
1.646093750000000022e-01,3.160000000000000048e-03,1.849999999999999973e-04,8.659999999999999920e-01
1.646640625000000135e-01,3.160000000000000048e-03,2.375000000000000266e-04,8.659999999999999920e-01
1.647187499999999971e-01,3.160000000000000048e-03,2.900000000000000017e-04,8.659999999999999920e-01
1.647734375000000084e-01,3.160000000000000048e-03,3.425000000000000310e-04,8.659999999999999920e-01
1.648281250000000198e-01,3.160000000000000048e-03,3.950000000000000061e-04,8.659999999999999920e-01
1.648828125000000033e-01,3.160000000000000048e-03,4.474999999999999811e-04,9.196738076580847077e-01
1.649375000000000147e-01,3.160000000000000048e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.649921874999999982e-01,3.160000000000000048e-03,5.525000000000000397e-04,1.034000000000000030e+00
1.650468750000000095e-01,3.160000000000000048e-03,6.050000000000000690e-04,1.034000000000000030e+00
